mlb_id,mlb_name,mlb_pos,bats,throws,birth_date,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,yahoo_id,yahoo_name,ottoneu_id,ottoneu_name,ottoneu_pos,rotowire_id,rotowire_name,rotowire_pos,
656756,Jordan Montgomery,P,L,L,12/27/1992,104855,montgjo01,Jordan Montgomery,2453275,Jordan Montgomery,SP,38173,Jordan Montgomery,SP,16511,Jordan Montgomery,P,montgjo01,10660,Jordan Montgomery,P,montj004,Jordan Montgomery,10660,Jordan Montgomery,21017,Jordan Montgomery,SP,13481,Jordan Montgomery,P,
467099,Jordan Norberto,P,L,L,12/8/1986,49831,norbejo01,Jordan Norberto,1669887,Jordan Norberto,SP,30406,Jordan Norberto,SP,8432,Jordan Norberto,P,norbejo01,8704,Jordan Norberto,P,norbj001,Jordan Norberto,8704,Jordan Norberto,4078,Jordan Norberto,RP,,,,
457574,Jordan Pacheco,C,R,R,1/30/1986,57053,pachejo01,Jordan Pacheco,1736379,Jordan Pacheco,3B,30605,Jordan Pacheco,3B,2677,Jordan Pacheco,1B/3B,pachejo01,9067,Jordan Pacheco,3B,pachj001,Jordan Pacheco,9067,Jordan Pacheco,4759,Jordan Pacheco,C/1B,11742,Jordan Pacheco,C,
641958,Jordan Patterson,RF,L,L,2/12/1992,102708,pattejo03,Jordan Patterson,2170130,Jordan Patterson,RF,33953,Jordan Patterson,1B,15119,Jordan Patterson,OF,pattejo03,10177,Jordan Patterson,RF,pattj005,Jordan Patterson,10177,Jordan Patterson,18588,Jordan Patterson,1B/OF,13633,Jordan Patterson,OF,
605447,Jordan Romano,P,R,R,4/21/1993,103808,romanjo03,Jordan Romano,2734002,Jordan Romano,RP,36380,Jordan Romano,SP,16122,Jordan Romano,P,,11253,Jordan Romano,P,,,11253,Jordan Romano,21170,Jordan Romano,RP,15493,,,
457788,Jordan Schafer,OF,L,L,9/4/1986,48789,schafjo02,Jordan Schafer,1208745,Jordan Schafer,CF,28971,Jordan Schafer,RP,9883,Jordan Schafer,OF,schafjo02,8188,Jordan Schafer,CF,schaj002,Jordan Schafer,8188,Jordan Schafer,2450,Jordan Schafer,Util,9671,Jordan Schafer,P,
477229,Jordan Walden,P,R,R,11/16/1987,56948,waldejo01,Jordan Walden,1520602,Jordan Walden,RP,29323,Jordan Walden,RP,3271,Jordan Walden,P,waldejo01,8686,Jordan Walden,P,waldj001,Jordan Walden,8686,Jordan Walden,7692,Jordan Walden,RP,9293,Jordan Walden,P,
691023,Jordan Walker,3B,R,R,5/22/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
607179,Jordan Weems,P,L,R,11/7/1992,,weemsjo01,Jordan Weems,2826581,Jordan Weems,RP,40039,Jordan Weems,RP,,,,,,,,,,,,,,,,,,
657141,Jordan Yamamoto,P,R,R,5/11/1996,104960,yamamjo01,Jordan Yamamoto,2914674,Jordan Yamamoto,SP,39890,Jordan Yamamoto,SP,17585,Jordan Yamamoto,P,,11218,Jordan Yamamoto,P,,,11218,Jordan Yamamoto,21087,Jordan Yamamoto,SP,15314,,,
519455,Jordan Zimmermann,P,R,R,5/23/1986,57163,zimmejo02,Jordan Zimmermann,1619230,Jordan Zimmermann,SP,30209,Jordan Zimmermann,SP,4505,Jordan Zimmermann,P,zimmejo02,8400,Jordan Zimmermann,P,zimmj003,Jordan Zimmermann,8400,Jordan Zimmermann,6694,Jordan Zimmermann,SP,9793,Jordan Zimmermann,P,
518170,Jordany Valdespin,LF,L,R,12/23/1987,56899,valdejo02,Jordany Valdespin,1741768,Jordany Valdespin,2B,30907,Jordany Valdespin,2B,5098,Jordany Valdespin,2B/OF,valdejo02,9161,Jordany Valdespin,2B,valdj002,Jordany Valdespin,9161,Jordany Valdespin,4627,Jordany Valdespin,2B,10907,Jordany Valdespin,OF,
474568,Jordy Mercer,SS,R,R,8/27/1986,58450,mercejo03,Jordy Mercer,1667441,Jordy Mercer,SS,30687,Jordy Mercer,SS,6547,Jordy Mercer,SS,mercejo03,9198,Jordy Mercer,SS,mercj002,Jordy Mercer,9198,Jordy Mercer,5054,Jordy Mercer,1B/2B/SS,10581,Jordy Mercer,SS,
677941,Jordyn Adams,CF,R,R,10/18/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,
660896,Jorge Alcala,P,R,R,7/28/1995,105466,alcaljo01,Jorge Alcala,2821135,Jorge Alcala,RP,41031,Jorge Alcala,RP,19459,Jorge Alcala,P,,11344,Jorge Alcala,P,,,,,22538,Jorge Alcala,SP/RP,14483,,,
595751,Jorge Alfaro,C,R,R,6/11/1993,68062,alfarjo01,Jorge Alfaro,1846227,Jorge Alfaro,C,31737,Jorge Alfaro,C,12180,Jorge Alfaro,C,alfarjo01,9631,Jorge Alfaro,C,alfaj002,Jorge Alfaro,9631,Jorge Alfaro,13479,Jorge Alfaro,C,12391,Jorge Alfaro,C,
593528,Jorge Bonifacio,OF,R,R,6/4/1993,67347,bonifjo01,Jorge Bonifacio,1947841,Jorge Bonifacio,RF,32153,Jorge Bonifacio,RF,12174,Jorge Bonifacio,OF,bonifjo01,9867,Jorge Bonifacio,RF,bonij002,Jorge Bonifacio,9867,Jorge Bonifacio,13149,Jorge Bonifacio,OF,12408,Jorge Bonifacio,OF,
501529,Jorge De Leon,P,R,R,8/15/1987,50803,deleojo02,Jorge De Leon,1784764,Jorge De Leon,RP,31059,Jorge De Leon,RP,5397,Jorge De Leon,P,deleojo02,9485,Jorge De Leon,P,delej002,Jorge de Leon,9485,Jorge De Leon,9474,Jorge De Leon,RP,11853,Jorge De Leon,P,
660422,Jorge Guzman,P,R,R,1/28/1996,,guzmajo04,Jorge Guzman,,,,,,,,,,,,,,,,,,,,,,,,
605347,Jorge Lopez,P,R,R,2/10/1993,70464,lopezjo02,Jorge Lopez,2167482,Jorge Lopez,RP,33833,Jorge Lopez,RP,14527,Jorge Lopez,P,lopezjo02,10096,Jorge Lopez,P,lopej004,Jorge Lopez,10096,Jorge L�pez,18556,Jorge Lopez,SP/RP,12200,Jorge Lopez,P,
622761,Jorge Mateo,SS,R,R,6/23/1995,,mateojo01,Jorge Mateo,2167484,Jorge Mateo,LF,33832,Jorge Mateo,SS,,,,,,,,,,10239,,,,,,,,
671250,Jorge Ona,OF,R,R,12/31/1996,,onajo01,Jorge O�a,2743629,Jorge Ona,DH,36743,Jorge Ona,RF,,,,,,,,,,,,,,,,,,
593871,Jorge Polanco,SS,S,R,7/5/1993,67568,polanjo01,Jorge Polanco,2106657,Jorge Polanco,SS,32525,Jorge Polanco,SS,13152,Jorge Polanco,SS,polanjo01,9750,Jorge Polanco,SS,polaj001,Jorge Polanco,9750,Jorge Polanco,13217,Jorge Polanco,SS,11359,Jorge Polanco,SS,
504083,Jorge Rondon,P,R,R,2/16/1988,50374,rondojo01,Jorge Rondon,2025591,Jorge Rondon,RP,32654,Jorge Rondon,RP,5791,Jorge Rondon,P,rondojo01,9676,Jorge Rondon,P,rondj001,Jorge Rondon,9676,Jorge Rondón,6285,Jorge Rondon,RP,12744,Jorge Rondon,P,
624585,Jorge Soler,RF,R,R,2/25/1992,101657,solerjo01,Jorge Soler,1988873,Jorge Soler,DH,32558,Jorge Soler,RF,14221,Jorge Soler,OF,solerjo01,9228,Jorge Soler,RF,solej001,Jorge Soler,9228,Jorge Soler,18162,Jorge Soler,OF,12355,Jorge Soler,OF,
572308,Jose A. Valdez,P,R,R,3/1/1990,66604,valdejo03,Jose Valdez,2107834,Jose Valdez,RP,33109,Jose Valdez,RP,14470,Jose Valdez,P,valdejo03,10035,Jose Valdez,P,valdj003,Jose Valdez,10035,José Valdez,10956,Jose A. Valdez,SP/RP,13218,Jose Valdez,P,
547989,Jose Abreu,1B,R,R,1/29/1987,102005,abreujo02,Jos� Abreu,2106364,Jose Abreu,1B,33095,Jose Abreu,1B,15676,Jose Abreu,1B,abreujo02,9540,Jose Abreu,1B,abrej003,Jose Abreu,9540,Jos� Abreu,18286,Jose Abreu,1B,11341,Jose Abreu,1B,
514888,Jose Altuve,2B,R,R,5/6/1990,55877,altuvjo01,Jose Altuve,1839905,Jose Altuve,2B,31662,Jose Altuve,2B,5417,Jose Altuve,2B,altuvjo01,8996,Jose Altuve,2B,altuj001,Jose Altuve,8996,Jose Altuve,5918,Jose Altuve,2B,12118,Jose Altuve,2B,
621237,Jose Alvarado,P,L,L,5/21/1995,100568,alvarjo03,Jose Alvarado,2444515,Jose Alvarado,RP,36063,Jose Alvarado,RP,17780,Jose Alvarado,P,alvarjo03,10692,Jose Alvarado,P,alvaj004,Jose Alvarado,10692,Jos� Alvarado,29992,Jose Alvarado,RP,14610,Jose Alvarado,P,
501625,Jose Alvarez,P,L,L,5/6/1989,50878,alvarjo02,Jose Alvarez,1945280,Jose Alvarez,RP,32099,Jose Alvarez,RP,5358,Jose Alvarez,P,alvarjo02,9429,Jose Alvarez,P,alvaj003,Jose Alvarez,9429,Jos� �lvarez,6145,Jose Alvarez,RP,11284,Jose Alvarez,P,
461766,Jose Arredondo,P,R,R,3/12/1984,47009,arredjo01,Jose Arredondo,580578,Jose Arredondo,RP,29113,Jose Arredondo,RP,4722,Jose Arredondo,P,arredjo01,8231,Jose Arredondo,P,arrej001,Jose Arredondo,8231,Jose Arredondo,1163,Jose Arredondo,RP,,,,
448857,Jose Ascanio,P,R,R,5/2/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,
621244,Jose Berrios,P,R,R,5/27/1994,100574,berrijo01,Jose Berrios,2044503,Jose Berrios,SP,32811,Jose Berrios,SP,14168,Jose Berrios,P,berrijo01,9872,Jose Berrios,P,berrj001,Jose Berrios,9872,José Berríos,18201,Jose Berrios,SP,12492,Jose Berrios,P,
593993,Jose Briceno,C,R,R,9/19/1992,67621,bricejo01,Jose Briceno,2167251,Jose Briceno,C,32545,Jose Briceno,C,13151,Jose Briceno,C,bricejo01,11019,Jose Briceno,C,bricj001,Jose Briceno,11019,Jose Briceno,13372,Jose Briceno,C,13635,Jose Briceno,C,
620454,Jose Castillo,P,L,L,1/10/1996,,,,2900487,Jose Castillo,RP,,,,17169,Jose Castillo,P,,11032,Jose Castillo,P,,,,,,,,,,,
542585,Jose Cisnero,P,R,R,4/11/1989,59872,cisnejo01,Jose Cisnero,2044205,Jose Cisnero,RP,31673,Jose Cisnero,RP,6399,Jose Cisnero,P,cisnejo01,9375,Jose Cisnero,P,cisnj001,Jose Cisnero,9375,Jose Cisnero,5913,Jose Cisnero,RP,11752,Jose Cisnero,P,
468429,Jose Constanza,OF,L,L,9/1/1983,45885,constjo01,Jose Constanza,1208699,Jose Constanza,RF,29367,Jose Constanza,LF,6003,Jose Constanza,OF,constjo01,9001,Jose Constanza,LF,consj001,Jose Constanza,9001,Jose Constanza,1921,Jose Constanza,Util,11368,Jose Constanza,OF,
473265,Jose De La Torre,P,R,R,10/17/1985,49738,delatjo01,Jose De La Torre,2042077,Jose De La Torre,RP,31663,Jose De La Torre,RP,787,Jose De La Torre,,delatjo01,9393,Jose De La Torre,P,delaj002,Jose de la Torre,9393,Jose De La Torre,2246,Jose De La Torre,RP,11730,Jose De La Torre,P,
592254,Jose De Leon,P,R,R,8/7/1992,102032,deleojo03,Jose De Leon,2167459,Jose De Leon,RP,33831,Jose De Leon,RP,15463,Jose De Leon,P,deleojo03,10188,Jose De Leon,P,delej003,Jose De Leon,10188,José De León,18458,Jose De Leon,SP/RP,13621,Jose De Leon,P,
517059,Jose De Paula,P,R,L,3/4/1988,55829,depaujo02,Jose De Paula,1915102,Jose De Paula,RP,31783,Jose De Paula,RP,5744,Jose De Paula,P,depaujo02,10001,Jose De Paula,P,depaj004,Jose De Paula,10001,Jose De Paula,11177,Jose De Paula,SP/RP,11647,Jose De Paula,P,
672701,Jose Devers,SS,L,R,12/7/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,
523848,Jose Dominguez,P,R,R,8/7/1990,57610,dominjo01,Jose Dominguez,2067931,Jose Dominguez,RP,33088,Jose Dominguez,RP,11571,Jose Dominguez,P,dominjo01,9448,Jose Dominguez,P,domij002,Jose Dominguez,9448,José Domínguez,10426,Jose Dominguez,RP,13134,Jose Dominguez,P,
451990,Jose G. Valdez,P,R,R,1/22/1983,44083,valdejo01,Jose Valdez,1604395,Jose Valdez,RP,29468,Jose Valdez,RP,3217,Jose Valdez,P,valdejo01,8905,Jose Valdez,P,valdj001,Jose Valdez,8905,Jose Valdez,16249,Jose Valdez,RP,8099,Jose Valdez,P,
676480,Jose Garcia,SS,R,R,4/5/1998,,garcijo02,Jos� Garc�a,3077714,Jose Garcia,SS,40951,Jose Garcia,SS,,,,,,,,,,,,,,,,,,
608422,Jose Godoy,C,L,R,10/13/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,
578428,Jose Iglesias,SS,R,R,1/5/1990,61044,iglesjo01,Jos� Iglesias,1707364,Jose Iglesias,SS,30382,Jose Iglesias,SS,10231,Jose Iglesias,SS,iglesjo01,8848,Jose Iglesias,SS,iglej001,Jose Iglesias,8848,José Iglesias,5098,Jose Iglesias,SS,11162,Jose Iglesias,SS,
600917,Jose Leclerc,P,R,R,12/19/1993,69377,leclejo01,Jose Leclerc,2170066,Jose Leclerc,RP,33926,Jose Leclerc,RP,14524,Jose Leclerc,P,leclejo01,10336,Jose Leclerc,P,leclj001,Jose Leclerc,10336,Jos� Leclerc,23764,Jose Leclerc,RP,14106,Jose Leclerc,P,
446653,Jose Lobaton,C,S,R,10/21/1984,47910,lobatjo01,Jose Lobaton,1104376,Jose Lobaton,C,29710,Jose Lobaton,C,4243,Jose Lobaton,C,lobatjo01,8521,Jose Lobaton,C,lobaj001,Jose Lobaton,8521,José Lobatón,1956,Jose Lobaton,C,9738,Jose Lobaton,C,
622774,Jose Manuel Fernandez,P,L,L,2/13/1993,101178,fernajo04,Jose Fernandez,2228206,Jose Fernandez,RP,35766,Jose Manuel Fernandez,RP,14733,Jose Fernandez,P,fernajo04,11151,Jose Fernandez,P,fernj005,Jose Fernandez,11151,Jose Fernandez,31242,Jos� Manuel Fern�ndez,RP,15732,,,
592530,Jose Marmolejos,1B,L,L,1/2/1993,69255,marmojo01,Jose Marmolejos,2218075,Jose Marmolejos,LF,34698,Jose Marmolejos,1B,sa598311,Jose Marmolejos,,,10651,Jose Marmolejos,1B,,,10651,Jose Marmolejos,,,,14594,Jose Marmolejos,1B,
500874,Jose Martinez,1B,R,R,7/25/1988,51656,martijo08,Jose Martinez,1208943,Jose Martinez,DH,31275,Jose Martinez,1B,7996,Jose Martinez,1B/OF,martijo08,10399,Jose Martinez,1B,martj008,Jose Martinez,10399,José Martínez,7590,Jose Martinez,OF,14074,Jose Martinez,1B,
628336,Jose Miguel Fernandez,2B,L,R,4/27/1988,102265,fernajo03,Jose Miguel Fernandez,2734571,Jose Miguel Fernandez,1B,36460,Jose Fernandez,,19254,Jose Fernandez,1B,fernajo03,0,,,fernj004,Jose Miguel Fernandez,,,31390,Jose Miguel Fernandez,1B,12825,Jose Miguel Fernandez,1B,
467726,Jose Mijares,P,L,L,10/29/1984,46329,mijarjo01,Jose Mijares,580593,Jose Mijares,RP,29236,Jose Mijares,RP,4140,Jose Mijares,P,mijarjo01,8351,Jose Mijares,P,mijaj001,Jose Mijares,8351,Jose Mijares,3240,Jose Mijares,RP,,,,
620445,Jose Mujica,P,R,R,6/29/1996,,mujicjo01,Jose Mujica,,,,,,,,,,,,,,,,,,,,,,,,
514639,Jose Ortega,P,R,R,10/12/1988,57042,ortegjo01,Jose Ortega,1784664,Jose Ortega,RP,31514,Jose Ortega,RP,9651,Jose Ortega,P,ortegjo01,9209,Jose Ortega,P,ortej001,Jose Ortega,9209,Jose Ortega,6082,Jose Ortega,RP,11845,Jose Ortega,P,
591741,Jose Osuna,3B,R,R,12/12/1992,66895,osunajo01,Jose Osuna,2170025,Jose Osuna,1B,33918,Jose Osuna,3B,12937,Jose Osuna,1B/OF,osunajo01,10656,Jose Osuna,1B,osunj001,Jose Osuna,10656,Jos� Osuna,12769,Jose Osuna,1B/3B/OF,12665,Jose Osuna,OF,
606299,Jose Peraza,SS,R,R,4/30/1994,69752,perazjo01,Jose Peraza,1962826,Jose Peraza,2B,32470,Jose Peraza,2B,13593,Jose Peraza,2B/SS,perazjo01,9857,Jose Peraza,SS,peraj003,Jose Peraza,9857,José Peraza,18349,Jose Peraza,2B/SS/OF,13190,Jose Peraza,SS,
517369,Jose Pirela,LF,R,R,11/21/1989,57268,pireljo01,Jose Pirela,1741055,Jose Pirela,LF,30817,Jose Pirela,LF,5485,Jose Pirela,2B/OF,pireljo01,9843,Jose Pirela,2B,pirej001,Jose Pirela,9843,José Pirela,4412,Jose Pirela,OF,12613,Jose Pirela,OF,
650671,Jose Quijada,P,L,L,11/9/1995,104324,quijajo01,Jose Quijada,2825214,Jose Quijada,RP,39142,Jose Quijada,RP,19200,Jose Quijada,P,,11217,Jose Quijada,P,,,11217,Jose Quijada,20825,Jose Quijada,RP,15791,,,
500779,Jose Quintana,P,R,L,1/24/1989,51645,quintjo01,Jose Quintana,1913316,Jose Quintana,RP,32106,Jose Quintana,SP,11423,Jose Quintana,P,quintjo01,9176,Jose Quintana,P,quinj001,Jose Quintana,9176,José Quintana,10626,Jose Quintana,SP,12329,Jose Quintana,P,
608070,Jose Ramirez,3B,S,R,9/17/1992,70217,ramirjo01,Jose Ramirez,2044495,Jose Ramirez,3B,32801,Jose Ramirez,3B,13510,Jose Ramirez,3B,ramirjo01,9507,Jose Ramirez,3B,ramij003,Jose Ramirez,9507,Jos� Ram�rez,18284,Jos�  Ram�rez,3B,12840,Jose Ramirez,3B,
542432,Jose Ramirez,P,R,R,1/21/1990,60812,ramirjo02,Jose Ramirez,2027419,Jose (DL) Ramirez,RP,32603,Jose Ramirez,RP,10171,Jose Ramirez,P,ramirjo02,9707,Jose Ramirez,P,ramij004,Jose Ramirez,9707,José Ramírez,9393,Jose Ramirez,RP,12710,Jose Ramirez,P,
642578,Jose Rodriguez,P,R,R,8/29/1995,103085,rodrijo07,Jose Rodriguez,3108968,Jose Rodriguez,RP,42141,Jose Rodriguez,RP,17860,Jose Rodriguez,P,,11620,Jose Rodriguez,P,,,,,18856,Jose Rodriguez,SP/RP,16404,,,
670351,Jose Rojas,3B,L,R,2/24/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,
602922,Jose Rondon,2B,R,R,3/3/1994,69491,rondojo02,Jose Rondon,2044485,Jose Rondon,2B,32759,Jose Rondon,SS,14140,Jose Rondon,SS/DH,rondojo02,10209,Jose Rondon,SS,rondj002,Jose Rondon,10209,Jos� Rond�n,23734,Jose Rondon,2B/SS/3B,13202,Jose Rondon,SS,
614179,Jose Ruiz,P,R,R,10/21/1994,100408,ruizjo01,Jose Ruiz,2498754,Jose Ruiz,RP,36053,Jose Ruiz,RP,14552,Jose Ruiz,P,ruizjo01,10767,Jose Ruiz,P,ruizj001,Jose Ruiz,10767,Jose Ruiz,30130,Jose Ruiz,RP,12271,Jose Ruiz,P,
660761,Jose Suarez,P,L,L,1/3/1998,106975,suarejo01,Jose Suarez,2928771,Jose Suarez,SP,40981,Jose Suarez,SP,19911,Jose Suarez,P,,11211,Jose Suarez,P,,,11211,Jose Suarez,22236,Jose Suarez,SP,14583,,,
467798,Jose Tabata,OF,R,R,8/12/1988,49082,tabatjo01,Jose Tabata,1099004,Jose Tabata,LF,29469,Jose Tabata,LF,2411,Jose Tabata,OF,tabatjo01,8647,Jose Tabata,RF,tabaj002,Jose Tabata,8647,Jose Tabata,2174,Jose Tabata,Util,8970,Jose Tabata,OF,
600526,Jose Torres,P,L,L,9/24/1993,69323,torrejo02,Jose Torres,2210105,Jose Torres,RP,34847,Jose Torres,RP,14957,Jose Torres,P,torrejo02,10408,Jose Torres,P,torrj001,Jose Torres,10408,José M. Torres,23773,Jose Torres,RP,14089,Jose Torres,P,
624431,Jose Trevino,C,R,R,11/28/1992,,trevijo01,Jose Trevino,2226828,Jose Trevino,C,,,,16725,Jose Trevino,C,,11045,Jose Trevino,C,,,,,,,,,,,
570632,Jose Urena,P,R,R,9/12/1991,66311,urenajo01,Jose Urena,2053483,Jose Urena,SP,33107,Jose Urena,SP,11589,Jose Urena,P,urenajo01,9931,Jose Urena,P,urenj001,Jose Urena,9931,José Ureña,9840,Jose Urena,SP/RP,13194,Jose Urena,P,
664353,Jose Urquidy,P,R,R,5/1/1995,106145,urquijo01,Jose Urquidy,2228194,Jose Urquidy,SP,35759,Jose Urquidy,SP,18413,Jose Urquidy,P,,11608,Jose Urquidy,P,,,11608,,23453,Jose Urquidy,SP,15944,,,
407878,Jose Valverde,P,R,R,3/24/1978,,,,,,,,,,,,,,,,,,,,,,,,,,,
407842,Jose Veras,P,R,R,10/20/1980,44239,verasjo01,Jose Veras,284651,Jose Veras,RP,28498,Jose Veras,RP,2063,Jose Veras,P,verasjo01,7799,Jose Veras,P,veraj001,Jose Veras,7799,Jose Veras,7105,Jose Veras,RP,8531,Jose Veras,P,
641929,Joseph Odom,C,R,R,1/9/1992,,odomjo01,Joseph Odom,2216583,Joseph Odom,C,34981,Joseph Odom,C,,,,,,,,,,,,,,,,,,
595001,Josh A. Smith,P,R,R,8/7/1987,67875,smithjo07,Josh A. Smith,2169869,Josh Smith,RP,34719,Josh A. Smith,RP,10946,Josh A. Smith,P,smithjo07,9928,Josh Smith,P,smitj004,Josh Smith,9928,Josh Smith,16679,Josh A. Smith,SP/RP,13762,Josh Smith,P,
458679,Josh Bell,3B,S,R,11/13/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137,Josh Bell,1B,S,R,8/14/1992,70775,belljo02,Josh Bell,1940495,Josh Bell,1B,32517,Josh Bell,1B,13145,Josh Bell,1B,belljo02,9883,Josh Bell,1B,bellj005,Josh Bell,9883,Josh Bell,18152,Josh Bell,1B,12141,Josh Bell,1B,
518567,Josh Collmenter,P,R,R,2/7/1986,55734,collmjo01,Josh Collmenter,1784689,Josh Collmenter,RP,31090,Josh Collmenter,RP,7312,Josh Collmenter,P,collmjo01,8904,Josh Collmenter,P,collj001,Josh Collmenter,8904,Josh Collmenter,17979,Josh Collmenter,RP,10781,Josh Collmenter,P,
605479,Josh D. Smith,P,L,L,10/11/1989,70982,smithjo08,Josh D. Smith,,,,37305,Josh Smith,RP,13629,Josh D. Smith,P,,11588,Josh Smith,P,,,,,29178,Josh D. Smith,RP,15914,,,
518626,Josh Donaldson,3B,R,R,12/8/1985,56185,donaljo02,Josh Donaldson,1493883,Josh Donaldson,3B,29563,Josh Donaldson,3B,5038,Josh Donaldson,3B,donaljo02,8723,Josh Donaldson,3B,donaj001,Josh Donaldson,8723,Josh Donaldson,5418,Josh Donaldson,3B,9862,Josh Donaldson,3B,
572831,Josh Edgin,P,R,L,12/17/1986,66639,edginjo01,Josh Edgin,1953528,Josh Edgin,RP,32198,Josh Edgin,RP,10796,Josh Edgin,P,edginjo01,9235,Josh Edgin,P,edgij001,Josh Edgin,9235,Josh Edgin,17919,Josh Edgin,RP,12262,Josh Edgin,P,
451661,Josh Fields,P,R,R,8/19/1985,59166,fieldjo03,Josh Fields,1663430,Josh Fields,RP,30213,Josh Fields,RP,5070,Josh Fields,P,fieldjo03,9357,Josh Fields,P,fielj002,Josh Fields,9357,Josh Fields,17901,Josh Fields,RP,9845,Josh Fields,P,
676596,Josh Fleming,P,R,L,5/18/1996,,flemijo01,Josh Fleming,2836874,Josh Fleming,SP,42615,Josh Fleming,RP,,,,,,,,,,,,,,,,,,
658069,Josh Fuentes,3B,R,R,2/19/1993,105256,fuentjo01,Josh Fuentes,2218072,Josh Fuentes,1B,34701,Josh Fuentes,3B,16885,Josh Fuentes,1B,,11079,Josh Fuentes,1B,,,11079,Josh Fuentes,21646,Josh Fuentes,1B/3B,15579,,,
681401,Josh Green,P,R,R,8/31/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
623352,Josh Hader,P,L,L,4/7/1994,101384,haderjo01,Josh Hader,2044482,Josh Hader,RP,32760,Josh Hader,RP,14212,Josh Hader,P,haderjo01,10131,Josh Hader,P,hadej001,Josh Hader,10131,Josh Hader,18391,Josh Hader,RP,13051,Josh Hader,P,
285078,Josh Hamilton,OF,L,L,5/21/1981,31647,hamiljo03,Josh Hamilton,174916,Josh Hamilton,LF,4652,Josh Hamilton,LF,1875,Josh Hamilton,OF,hamiljo03,6679,Josh Hamilton,LF,hamij003,Josh Hamilton,6679,Josh Hamilton,4296,Josh Hamilton,Util,6282,Josh Hamilton,OF,
543281,Josh Harrison,2B,R,R,7/8/1987,57951,harrijo05,Josh Harrison,1670494,Josh Harrison,2B,30934,Josh Harrison,2B,8202,Josh Harrison,2B/3B,harrijo05,8950,Josh Harrison,2B,harrj002,Josh Harrison,8950,Josh Harrison,5041,Josh Harrison,2B,10684,Josh Harrison,2B,
657624,Josh James,P,R,R,3/8/1993,105129,jamesjo02,Josh James,2953499,Josh James,RP,41128,Josh James,RP,16794,Joshua James,P,jamesjo02,11130,Josh James,P,jamej002,Josh James,11130,Josh James,21551,Josh James,RP,15377,,,
518865,Josh Judy,P,R,R,2/9/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,
673962,Josh Jung,3B,R,R,2/12/1998,,,,,,,,,,,,,,11850,Josh Jung,3B,,,,,,,,,,,
448337,Josh Kinney,P,R,R,3/31/1979,37983,kinnejo01,Josh Kinney,1113312,Josh Kinney,RP,28506,Josh Kinney,RP,3638,Josh Kinney,P,kinnejo01,7806,Josh Kinney,P,kinnj001,Josh Kinney,7806,Josh Kinney,5595,Josh Kinney,RP,,,,
458676,Josh Lindblom,P,R,R,6/15/1987,58386,lindbjo01,Josh Lindblom,1667061,Josh Lindblom,SP,30585,Josh Lindblom,SP,7882,Josh Lindblom,P,lindbjo01,8428,Josh Lindblom,P,lindj004,Josh Lindblom,8428,Josh Lindblom,17724,Josh Lindblom,SP,10498,Josh Lindblom,P,
666139,Josh Lowe,CF,L,R,2/2/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,
572998,Josh Lucas,P,R,R,11/5/1990,66650,lucasjo02,Josh Lucas,2226785,Josh Lucas,RP,35248,Josh Lucas,RP,11686,Josh Lucas,P,lucasjo02,10790,Josh Lucas,P,lucaj001,Josh Lucas,,,13865,Josh Lucas,RP,15173,Josh Lucas,P,
518961,Josh Lueke,P,R,R,12/5/1984,55992,luekejo01,Josh Lueke,1757683,Josh Lueke,RP,30980,Josh Lueke,RP,5722,Josh Lueke,P,luekejo01,8896,Josh Lueke,P,luekj001,Josh Lueke,8896,Josh Lueke,17707,Josh Lueke,RP,,,,
647304,Josh Naylor,RF,L,L,6/22/1997,106548,naylojo01,Josh Naylor,2184448,Josh Naylor,LF,35066,Josh Naylor,LF,18839,Josh Naylor,OF,,10572,Josh Naylor,LF,,,10572,,22655,Josh Naylor,OF,13853,,,
656807,Josh Ockimey,1B,L,R,10/18/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
592612,Josh Osich,P,L,L,9/3/1988,68643,osichjo01,Josh Osich,2042093,Josh Osich,RP,32665,Josh Osich,RP,11528,Josh Osich,P,osichjo01,10021,Josh Osich,P,osicj001,Josh Osich,10021,Josh Osich,18536,Josh Osich,RP,11722,Josh Osich,P,
489189,Josh Outman,P,L,L,9/14/1984,46496,outmajo01,Josh Outman,1447030,Josh Outman,RP,29251,Josh Outman,RP,4004,Josh Outman,P,outmajo01,8371,Josh Outman,P,outmj001,Josh Outman,8371,Josh Outman,1748,Josh Outman,SP/RP,,,,
641943,Josh Palacios,OF,L,R,7/30/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
